"","exp_name","cell_name","AITC.100uM","Menthol.400uM","Capsaicin.300nM","K.40mM"
"X.3262","RD.190130.71.m.m1.w1.Rdata","X.326",1,0,0,0
"X.3272","RD.190130.71.m.m1.w1.Rdata","X.327",0,0,0,1
"X.3282","RD.190130.71.m.m1.w1.Rdata","X.328",1,1,0,1
"X.3292","RD.190130.71.m.m1.w1.Rdata","X.329",0,0,0,0
"X.3302","RD.190130.71.m.m1.w1.Rdata","X.330",1,0,0,1
"X.3313","RD.190130.71.m.m1.w1.Rdata","X.331",0,0,0,0
"X.3322","RD.190130.71.m.m1.w1.Rdata","X.332",0,0,0,0
"X.3332","RD.190130.71.m.m1.w1.Rdata","X.333",1,1,0,1
"X.3342","RD.190130.71.m.m1.w1.Rdata","X.334",1,0,0,1
"X.3352","RD.190130.71.m.m1.w1.Rdata","X.335",0,1,0,0
"X.3362","RD.190130.71.m.m1.w1.Rdata","X.336",1,1,0,1
"X.3372","RD.190130.71.m.m1.w1.Rdata","X.337",0,0,1,1
"X.3382","RD.190130.71.m.m1.w1.Rdata","X.338",1,1,0,1
"X.3392","RD.190130.71.m.m1.w1.Rdata","X.339",1,0,1,1
"X.3402","RD.190130.71.m.m1.w1.Rdata","X.340",0,0,0,0
"X.3413","RD.190130.71.m.m1.w1.Rdata","X.341",0,0,0,0
"X.3422","RD.190130.71.m.m1.w1.Rdata","X.342",0,0,0,1
"X.3432","RD.190130.71.m.m1.w1.Rdata","X.343",1,0,1,1
"X.3442","RD.190130.71.m.m1.w1.Rdata","X.344",0,0,0,0
"X.3452","RD.190130.71.m.m1.w1.Rdata","X.345",1,1,0,1
"X.3462","RD.190130.71.m.m1.w1.Rdata","X.346",0,1,0,1
"X.3472","RD.190130.71.m.m1.w1.Rdata","X.347",1,0,0,0
"X.3482","RD.190130.71.m.m1.w1.Rdata","X.348",0,0,1,1
"X.3492","RD.190130.71.m.m1.w1.Rdata","X.349",0,0,0,0
"X.3502","RD.190130.71.m.m1.w1.Rdata","X.350",0,0,1,1
"X.3513","RD.190130.71.m.m1.w1.Rdata","X.351",0,0,1,1
"X.3522","RD.190130.71.m.m1.w1.Rdata","X.352",0,0,0,1
"X.3532","RD.190130.71.m.m1.w1.Rdata","X.353",0,0,1,1
"X.3542","RD.190130.71.m.m1.w1.Rdata","X.354",1,1,0,1
"X.3552","RD.190130.71.m.m1.w1.Rdata","X.355",0,0,1,1
"X.3562","RD.190130.71.m.m1.w1.Rdata","X.356",1,0,0,1
"X.3572","RD.190130.71.m.m1.w1.Rdata","X.357",1,1,0,1
"X.3582","RD.190130.71.m.m1.w1.Rdata","X.358",0,0,0,0
"X.3592","RD.190130.71.m.m1.w1.Rdata","X.359",1,0,0,0
"X.3602","RD.190130.71.m.m1.w1.Rdata","X.360",0,1,1,1
"X.3613","RD.190130.71.m.m1.w1.Rdata","X.361",0,0,0,0
"X.3622","RD.190130.71.m.m1.w1.Rdata","X.362",0,0,0,1
"X.3632","RD.190130.71.m.m1.w1.Rdata","X.363",0,0,0,0
"X.3642","RD.190130.71.m.m1.w1.Rdata","X.364",1,0,1,1
"X.3652","RD.190130.71.m.m1.w1.Rdata","X.365",0,0,0,1
"X.3662","RD.190130.71.m.m1.w1.Rdata","X.366",1,0,1,1
"X.3672","RD.190130.71.m.m1.w1.Rdata","X.367",1,1,0,1
"X.3682","RD.190130.71.m.m1.w1.Rdata","X.368",0,0,1,1
"X.3692","RD.190130.71.m.m1.w1.Rdata","X.369",0,0,0,1
"X.3702","RD.190130.71.m.m1.w1.Rdata","X.370",0,0,0,0
"X.3713","RD.190130.71.m.m1.w1.Rdata","X.371",1,0,1,1
"X.3722","RD.190130.71.m.m1.w1.Rdata","X.372",0,0,0,0
"X.3732","RD.190130.71.m.m1.w1.Rdata","X.373",0,1,0,1
"X.3742","RD.190130.71.m.m1.w1.Rdata","X.374",0,1,0,1
"X.3752","RD.190130.71.m.m1.w1.Rdata","X.375",1,0,1,1
"X.3762","RD.190130.71.m.m1.w1.Rdata","X.376",1,0,0,1
"X.3772","RD.190130.71.m.m1.w1.Rdata","X.377",0,0,0,0
"X.3782","RD.190130.71.m.m1.w1.Rdata","X.378",1,0,0,0
"X.3792","RD.190130.71.m.m1.w1.Rdata","X.379",0,0,1,1
"X.3802","RD.190130.71.m.m1.w1.Rdata","X.380",1,1,1,1
"X.3813","RD.190130.71.m.m1.w1.Rdata","X.381",0,1,0,1
"X.3822","RD.190130.71.m.m1.w1.Rdata","X.382",1,1,0,1
"X.3832","RD.190130.71.m.m1.w1.Rdata","X.383",1,0,1,1
"X.3842","RD.190130.71.m.m1.w1.Rdata","X.384",0,0,0,0
"X.3852","RD.190130.71.m.m1.w1.Rdata","X.385",0,0,0,0
"X.3862","RD.190130.71.m.m1.w1.Rdata","X.386",1,0,1,1
"X.3872","RD.190130.71.m.m1.w1.Rdata","X.387",0,1,1,1
"X.3882","RD.190130.71.m.m1.w1.Rdata","X.388",1,0,1,1
"X.3892","RD.190130.71.m.m1.w1.Rdata","X.389",0,0,0,0
"X.3902","RD.190130.71.m.m1.w1.Rdata","X.390",0,0,0,0
"X.3913","RD.190130.71.m.m1.w1.Rdata","X.391",1,0,1,1
"X.3922","RD.190130.71.m.m1.w1.Rdata","X.392",0,1,0,1
"X.3932","RD.190130.71.m.m1.w1.Rdata","X.393",0,0,0,0
"X.3942","RD.190130.71.m.m1.w1.Rdata","X.394",1,0,0,1
"X.3952","RD.190130.71.m.m1.w1.Rdata","X.395",0,0,0,0
"X.3962","RD.190130.71.m.m1.w1.Rdata","X.396",1,1,0,1
"X.3972","RD.190130.71.m.m1.w1.Rdata","X.397",1,0,0,1
"X.3982","RD.190130.71.m.m1.w1.Rdata","X.398",1,0,1,1
"X.3992","RD.190130.71.m.m1.w1.Rdata","X.399",0,0,0,1
"X.4002","RD.190130.71.m.m1.w1.Rdata","X.400",1,1,1,1
"X.4013","RD.190130.71.m.m1.w1.Rdata","X.401",1,1,1,1
"X.4022","RD.190130.71.m.m1.w1.Rdata","X.402",0,0,1,1
"X.4032","RD.190130.71.m.m1.w1.Rdata","X.403",1,1,0,1
"X.4042","RD.190130.71.m.m1.w1.Rdata","X.404",0,0,0,0
"X.4052","RD.190130.71.m.m1.w1.Rdata","X.405",1,0,0,0
"X.4062","RD.190130.71.m.m1.w1.Rdata","X.406",0,1,0,1
"X.4072","RD.190130.71.m.m1.w1.Rdata","X.407",0,0,0,0
"X.4082","RD.190130.71.m.m1.w1.Rdata","X.408",0,0,0,0
"X.4092","RD.190130.71.m.m1.w1.Rdata","X.409",1,1,1,1
"X.4103","RD.190130.71.m.m1.w1.Rdata","X.410",0,1,0,1
"X.4113","RD.190130.71.m.m1.w1.Rdata","X.411",0,0,0,1
"X.4122","RD.190130.71.m.m1.w1.Rdata","X.412",1,1,0,1
"X.4132","RD.190130.71.m.m1.w1.Rdata","X.413",0,0,0,0
"X.4142","RD.190130.71.m.m1.w1.Rdata","X.414",0,0,0,0
"X.4152","RD.190130.71.m.m1.w1.Rdata","X.415",0,0,0,0
"X.4162","RD.190130.71.m.m1.w1.Rdata","X.416",0,1,1,1
"X.4172","RD.190130.71.m.m1.w1.Rdata","X.417",0,0,0,0
"X.4182","RD.190130.71.m.m1.w1.Rdata","X.418",0,0,0,1
"X.4192","RD.190130.71.m.m1.w1.Rdata","X.419",1,1,0,1
"X.4202","RD.190130.71.m.m1.w1.Rdata","X.420",1,1,1,1
"X.4213","RD.190130.71.m.m1.w1.Rdata","X.421",1,1,0,1
"X.4222","RD.190130.71.m.m1.w1.Rdata","X.422",1,0,1,1
"X.4232","RD.190130.71.m.m1.w1.Rdata","X.423",0,1,1,1
"X.4242","RD.190130.71.m.m1.w1.Rdata","X.424",0,0,0,0
"X.4252","RD.190130.71.m.m1.w1.Rdata","X.425",0,0,0,0
"X.4262","RD.190130.71.m.m1.w1.Rdata","X.426",0,0,0,0
"X.4272","RD.190130.71.m.m1.w1.Rdata","X.427",0,0,0,0
"X.4282","RD.190130.71.m.m1.w1.Rdata","X.428",0,0,0,0
"X.4292","RD.190130.71.m.m1.w1.Rdata","X.429",0,0,0,0
"X.4302","RD.190130.71.m.m1.w1.Rdata","X.430",0,0,0,1
"X.4313","RD.190130.71.m.m1.w1.Rdata","X.431",1,0,1,1
"X.4322","RD.190130.71.m.m1.w1.Rdata","X.432",1,0,0,1
"X.4332","RD.190130.71.m.m1.w1.Rdata","X.433",1,0,1,1
"X.4342","RD.190130.71.m.m1.w1.Rdata","X.434",1,0,1,1
"X.4352","RD.190130.71.m.m1.w1.Rdata","X.435",1,1,1,1
"X.4362","RD.190130.71.m.m1.w1.Rdata","X.436",1,1,0,1
"X.4372","RD.190130.71.m.m1.w1.Rdata","X.437",0,0,0,0
"X.4382","RD.190130.71.m.m1.w1.Rdata","X.438",1,0,1,1
"X.4392","RD.190130.71.m.m1.w1.Rdata","X.439",1,1,0,1
"X.4402","RD.190130.71.m.m1.w1.Rdata","X.440",0,0,0,0
"X.4413","RD.190130.71.m.m1.w1.Rdata","X.441",0,0,0,1
"X.4422","RD.190130.71.m.m1.w1.Rdata","X.442",0,0,0,0
"X.4432","RD.190130.71.m.m1.w1.Rdata","X.443",0,1,0,1
"X.4442","RD.190130.71.m.m1.w1.Rdata","X.444",0,0,0,0
"X.4452","RD.190130.71.m.m1.w1.Rdata","X.445",0,0,1,1
"X.4462","RD.190130.71.m.m1.w1.Rdata","X.446",0,0,0,0
"X.4472","RD.190130.71.m.m1.w1.Rdata","X.447",0,0,1,1
"X.4482","RD.190130.71.m.m1.w1.Rdata","X.448",0,0,0,0
"X.4492","RD.190130.71.m.m1.w1.Rdata","X.449",0,1,0,1
"X.4502","RD.190130.71.m.m1.w1.Rdata","X.450",0,0,0,0
"X.4513","RD.190130.71.m.m1.w1.Rdata","X.451",0,0,0,0
"X.4522","RD.190130.71.m.m1.w1.Rdata","X.452",1,0,0,1
"X.4532","RD.190130.71.m.m1.w1.Rdata","X.453",1,1,0,1
"X.4542","RD.190130.71.m.m1.w1.Rdata","X.454",0,0,1,1
"X.4552","RD.190130.71.m.m1.w1.Rdata","X.455",0,0,0,0
"X.4562","RD.190130.71.m.m1.w1.Rdata","X.456",0,0,1,1
"X.4572","RD.190130.71.m.m1.w1.Rdata","X.457",0,0,1,1
"X.4582","RD.190130.71.m.m1.w1.Rdata","X.458",1,0,0,0
"X.4592","RD.190130.71.m.m1.w1.Rdata","X.459",0,0,0,0
"X.4602","RD.190130.71.m.m1.w1.Rdata","X.460",0,0,1,1
"X.4613","RD.190130.71.m.m1.w1.Rdata","X.461",1,1,1,1
"X.4622","RD.190130.71.m.m1.w1.Rdata","X.462",0,0,0,0
"X.4632","RD.190130.71.m.m1.w1.Rdata","X.463",0,0,1,1
"X.4642","RD.190130.71.m.m1.w1.Rdata","X.464",0,0,0,1
"X.4652","RD.190130.71.m.m1.w1.Rdata","X.465",0,0,0,1
"X.4662","RD.190130.71.m.m1.w1.Rdata","X.466",0,1,1,1
"X.4672","RD.190130.71.m.m1.w1.Rdata","X.467",1,0,0,1
"X.4682","RD.190130.71.m.m1.w1.Rdata","X.468",0,0,0,0
"X.4692","RD.190130.71.m.m1.w1.Rdata","X.469",1,1,0,1
"X.4702","RD.190130.71.m.m1.w1.Rdata","X.470",0,0,0,0
"X.4713","RD.190130.71.m.m1.w1.Rdata","X.471",0,0,1,1
"X.4722","RD.190130.71.m.m1.w1.Rdata","X.472",0,0,0,0
"X.4732","RD.190130.71.m.m1.w1.Rdata","X.473",0,0,0,0
"X.4742","RD.190130.71.m.m1.w1.Rdata","X.474",0,0,0,1
"X.4752","RD.190130.71.m.m1.w1.Rdata","X.475",1,1,0,1
"X.4762","RD.190130.71.m.m1.w1.Rdata","X.476",0,0,0,0
"X.4772","RD.190130.71.m.m1.w1.Rdata","X.477",0,0,0,1
"X.4782","RD.190130.71.m.m1.w1.Rdata","X.478",0,1,0,0
"X.4792","RD.190130.71.m.m1.w1.Rdata","X.479",1,0,0,1
"X.4802","RD.190130.71.m.m1.w1.Rdata","X.480",0,0,0,1
"X.4813","RD.190130.71.m.m1.w1.Rdata","X.481",0,1,0,1
"X.4822","RD.190130.71.m.m1.w1.Rdata","X.482",0,0,0,0
"X.4832","RD.190130.71.m.m1.w1.Rdata","X.483",0,1,0,1
"X.4842","RD.190130.71.m.m1.w1.Rdata","X.484",0,0,0,1
"X.4852","RD.190130.71.m.m1.w1.Rdata","X.485",0,0,0,1
"X.4862","RD.190130.71.m.m1.w1.Rdata","X.486",0,1,0,0
"X.4872","RD.190130.71.m.m1.w1.Rdata","X.487",1,0,0,1
"X.4882","RD.190130.71.m.m1.w1.Rdata","X.488",0,0,0,0
"X.4892","RD.190130.71.m.m1.w1.Rdata","X.489",1,1,0,1
"X.4902","RD.190130.71.m.m1.w1.Rdata","X.490",0,0,0,0
"X.4913","RD.190130.71.m.m1.w1.Rdata","X.491",1,0,1,1
"X.4922","RD.190130.71.m.m1.w1.Rdata","X.492",0,0,0,0
"X.4932","RD.190130.71.m.m1.w1.Rdata","X.493",1,0,1,1
"X.4942","RD.190130.71.m.m1.w1.Rdata","X.494",0,1,0,1
"X.4952","RD.190130.71.m.m1.w1.Rdata","X.495",1,1,0,1
"X.4962","RD.190130.71.m.m1.w1.Rdata","X.496",0,0,1,1
"X.4972","RD.190130.71.m.m1.w1.Rdata","X.497",1,1,1,1
"X.4982","RD.190130.71.m.m1.w1.Rdata","X.498",1,1,1,1
"X.4992","RD.190130.71.m.m1.w1.Rdata","X.499",1,1,1,1
"X.5002","RD.190130.71.m.m1.w1.Rdata","X.500",0,0,0,0
"X.5013","RD.190130.71.m.m1.w1.Rdata","X.501",0,0,0,0
"X.5022","RD.190130.71.m.m1.w1.Rdata","X.502",0,1,1,1
"X.5032","RD.190130.71.m.m1.w1.Rdata","X.503",0,1,0,0
"X.5042","RD.190130.71.m.m1.w1.Rdata","X.504",1,0,0,0
"X.5052","RD.190130.71.m.m1.w1.Rdata","X.505",1,0,1,1
"X.5062","RD.190130.71.m.m1.w1.Rdata","X.506",0,0,0,0
"X.5072","RD.190130.71.m.m1.w1.Rdata","X.507",0,0,0,0
"X.5082","RD.190130.71.m.m1.w1.Rdata","X.508",1,1,1,1
"X.5092","RD.190130.71.m.m1.w1.Rdata","X.509",1,1,0,1
"X.5103","RD.190130.71.m.m1.w1.Rdata","X.510",0,1,1,1
"X.5113","RD.190130.71.m.m1.w1.Rdata","X.511",1,1,0,1
"X.5122","RD.190130.71.m.m1.w1.Rdata","X.512",1,0,0,0
"X.5132","RD.190130.71.m.m1.w1.Rdata","X.513",0,0,0,0
"X.5142","RD.190130.71.m.m1.w1.Rdata","X.514",1,0,1,1
"X.5152","RD.190130.71.m.m1.w1.Rdata","X.515",1,0,0,1
"X.5162","RD.190130.71.m.m1.w1.Rdata","X.516",0,0,1,1
"X.5172","RD.190130.71.m.m1.w1.Rdata","X.517",0,0,0,1
"X.5182","RD.190130.71.m.m1.w1.Rdata","X.518",1,0,1,1
"X.5192","RD.190130.71.m.m1.w1.Rdata","X.519",0,0,1,1
"X.5202","RD.190130.71.m.m1.w1.Rdata","X.520",1,1,0,1
"X.5213","RD.190130.71.m.m1.w1.Rdata","X.521",1,1,0,1
"X.5222","RD.190130.71.m.m1.w1.Rdata","X.522",1,0,0,1
"X.5232","RD.190130.71.m.m1.w1.Rdata","X.523",1,0,1,1
"X.5242","RD.190130.71.m.m1.w1.Rdata","X.524",0,0,0,0
"X.5252","RD.190130.71.m.m1.w1.Rdata","X.525",0,0,0,1
"X.5262","RD.190130.71.m.m1.w1.Rdata","X.526",0,0,1,1
"X.5272","RD.190130.71.m.m1.w1.Rdata","X.527",0,0,1,1
"X.5282","RD.190130.71.m.m1.w1.Rdata","X.528",0,0,0,0
"X.5292","RD.190130.71.m.m1.w1.Rdata","X.529",1,0,0,1
"X.5302","RD.190130.71.m.m1.w1.Rdata","X.530",1,1,0,1
"X.5313","RD.190130.71.m.m1.w1.Rdata","X.531",1,1,0,1
"X.5322","RD.190130.71.m.m1.w1.Rdata","X.532",0,0,0,0
"X.5332","RD.190130.71.m.m1.w1.Rdata","X.533",1,0,0,0
"X.5342","RD.190130.71.m.m1.w1.Rdata","X.534",1,1,0,1
"X.5352","RD.190130.71.m.m1.w1.Rdata","X.535",1,1,0,1
"X.5362","RD.190130.71.m.m1.w1.Rdata","X.536",1,1,1,1
"X.5372","RD.190130.71.m.m1.w1.Rdata","X.537",1,1,0,1
"X.5382","RD.190130.71.m.m1.w1.Rdata","X.538",1,1,0,1
"X.5392","RD.190130.71.m.m1.w1.Rdata","X.539",0,0,0,0
"X.5402","RD.190130.71.m.m1.w1.Rdata","X.540",0,0,1,1
"X.5413","RD.190130.71.m.m1.w1.Rdata","X.541",1,1,0,1
"X.5422","RD.190130.71.m.m1.w1.Rdata","X.542",1,1,0,1
"X.5432","RD.190130.71.m.m1.w1.Rdata","X.543",0,1,1,1
"X.5442","RD.190130.71.m.m1.w1.Rdata","X.544",0,0,0,0
"X.5452","RD.190130.71.m.m1.w1.Rdata","X.545",0,0,0,0
"X.5462","RD.190130.71.m.m1.w1.Rdata","X.546",0,0,1,1
"X.5472","RD.190130.71.m.m1.w1.Rdata","X.547",0,0,1,1
"X.5482","RD.190130.71.m.m1.w1.Rdata","X.548",0,0,0,1
"X.5492","RD.190130.71.m.m1.w1.Rdata","X.549",1,1,0,1
"X.5502","RD.190130.71.m.m1.w1.Rdata","X.550",1,0,1,1
"X.5513","RD.190130.71.m.m1.w1.Rdata","X.551",0,0,0,0
"X.5522","RD.190130.71.m.m1.w1.Rdata","X.552",1,1,0,1
"X.5532","RD.190130.71.m.m1.w1.Rdata","X.553",0,0,0,0
"X.5542","RD.190130.71.m.m1.w1.Rdata","X.554",1,0,0,0
"X.5552","RD.190130.71.m.m1.w1.Rdata","X.555",1,1,0,1
"X.5562","RD.190130.71.m.m1.w1.Rdata","X.556",0,0,0,1
"X.5572","RD.190130.71.m.m1.w1.Rdata","X.557",0,0,0,0
"X.5582","RD.190130.71.m.m1.w1.Rdata","X.558",1,1,1,1
"X.5592","RD.190130.71.m.m1.w1.Rdata","X.559",1,0,0,0
"X.5602","RD.190130.71.m.m1.w1.Rdata","X.560",1,1,0,1
"X.5613","RD.190130.71.m.m1.w1.Rdata","X.561",0,0,0,0
"X.5622","RD.190130.71.m.m1.w1.Rdata","X.562",1,0,0,1
"X.5632","RD.190130.71.m.m1.w1.Rdata","X.563",1,1,0,1
"X.5642","RD.190130.71.m.m1.w1.Rdata","X.564",0,0,0,0
"X.5652","RD.190130.71.m.m1.w1.Rdata","X.565",1,1,0,1
"X.5662","RD.190130.71.m.m1.w1.Rdata","X.566",0,0,0,0
"X.5672","RD.190130.71.m.m1.w1.Rdata","X.567",0,0,0,0
"X.5682","RD.190130.71.m.m1.w1.Rdata","X.568",0,0,0,0
"X.5692","RD.190130.71.m.m1.w1.Rdata","X.569",0,0,1,1
"X.5702","RD.190130.71.m.m1.w1.Rdata","X.570",0,0,1,1
"X.5713","RD.190130.71.m.m1.w1.Rdata","X.571",1,1,0,1
"X.5722","RD.190130.71.m.m1.w1.Rdata","X.572",1,0,1,1
"X.5732","RD.190130.71.m.m1.w1.Rdata","X.573",0,0,0,0
"X.5742","RD.190130.71.m.m1.w1.Rdata","X.574",1,1,0,1
"X.5752","RD.190130.71.m.m1.w1.Rdata","X.575",1,1,0,1
"X.5762","RD.190130.71.m.m1.w1.Rdata","X.576",0,0,0,0
"X.5772","RD.190130.71.m.m1.w1.Rdata","X.577",1,1,0,1
"X.5782","RD.190130.71.m.m1.w1.Rdata","X.578",0,0,0,0
"X.5792","RD.190130.71.m.m1.w1.Rdata","X.579",1,0,0,1
"X.5802","RD.190130.71.m.m1.w1.Rdata","X.580",1,0,0,1
"X.5813","RD.190130.71.m.m1.w1.Rdata","X.581",0,0,1,1
"X.5822","RD.190130.71.m.m1.w1.Rdata","X.582",1,1,1,1
"X.5832","RD.190130.71.m.m1.w1.Rdata","X.583",0,0,0,0
"X.5842","RD.190130.71.m.m1.w1.Rdata","X.584",1,0,0,1
"X.5852","RD.190130.71.m.m1.w1.Rdata","X.585",1,1,0,1
"X.5862","RD.190130.71.m.m1.w1.Rdata","X.586",1,1,0,1
"X.5872","RD.190130.71.m.m1.w1.Rdata","X.587",1,1,1,0
"X.5882","RD.190130.71.m.m1.w1.Rdata","X.588",0,0,0,0
"X.5892","RD.190130.71.m.m1.w1.Rdata","X.589",0,0,1,1
"X.5902","RD.190130.71.m.m1.w1.Rdata","X.590",1,1,1,1
"X.5913","RD.190130.71.m.m1.w1.Rdata","X.591",1,0,0,1
"X.5922","RD.190130.71.m.m1.w1.Rdata","X.592",1,1,1,1
"X.5932","RD.190130.71.m.m1.w1.Rdata","X.593",1,1,1,1
"X.5942","RD.190130.71.m.m1.w1.Rdata","X.594",1,1,0,1
"X.5952","RD.190130.71.m.m1.w1.Rdata","X.595",0,0,0,1
"X.5962","RD.190130.71.m.m1.w1.Rdata","X.596",0,0,0,1
"X.5972","RD.190130.71.m.m1.w1.Rdata","X.597",0,0,0,0
"X.5982","RD.190130.71.m.m1.w1.Rdata","X.598",0,0,0,0
"X.5992","RD.190130.71.m.m1.w1.Rdata","X.599",1,0,1,1
"X.6002","RD.190130.71.m.m1.w1.Rdata","X.600",0,0,1,1
"X.6013","RD.190130.71.m.m1.w1.Rdata","X.601",1,1,0,1
"X.6022","RD.190130.71.m.m1.w1.Rdata","X.602",1,1,1,1
"X.6032","RD.190130.71.m.m1.w1.Rdata","X.603",1,1,0,1
"X.6042","RD.190130.71.m.m1.w1.Rdata","X.604",0,1,1,1
"X.6052","RD.190130.71.m.m1.w1.Rdata","X.605",0,1,0,1
"X.6062","RD.190130.71.m.m1.w1.Rdata","X.606",1,0,1,1
"X.6072","RD.190130.71.m.m1.w1.Rdata","X.607",1,1,0,1
"X.6082","RD.190130.71.m.m1.w1.Rdata","X.608",0,0,0,0
"X.6092","RD.190130.71.m.m1.w1.Rdata","X.609",0,1,1,1
"X.6103","RD.190130.71.m.m1.w1.Rdata","X.610",0,0,0,0
"X.6113","RD.190130.71.m.m1.w1.Rdata","X.611",1,0,0,1
"X.6122","RD.190130.71.m.m1.w1.Rdata","X.612",1,0,1,1
"X.6132","RD.190130.71.m.m1.w1.Rdata","X.613",0,0,1,1
"X.6142","RD.190130.71.m.m1.w1.Rdata","X.614",1,0,0,1
"X.6152","RD.190130.71.m.m1.w1.Rdata","X.615",0,0,1,1
"X.6162","RD.190130.71.m.m1.w1.Rdata","X.616",0,0,0,1
"X.6172","RD.190130.71.m.m1.w1.Rdata","X.617",1,1,0,1
"X.6182","RD.190130.71.m.m1.w1.Rdata","X.618",1,1,1,1
"X.6192","RD.190130.71.m.m1.w1.Rdata","X.619",1,0,1,1
"X.6202","RD.190130.71.m.m1.w1.Rdata","X.620",1,1,0,1
"X.6213","RD.190130.71.m.m1.w1.Rdata","X.621",0,0,0,0
"X.6222","RD.190130.71.m.m1.w1.Rdata","X.622",0,0,0,1
"X.6232","RD.190130.71.m.m1.w1.Rdata","X.623",0,0,0,0
"X.6242","RD.190130.71.m.m1.w1.Rdata","X.624",1,1,0,1
"X.6252","RD.190130.71.m.m1.w1.Rdata","X.625",0,0,1,1
"X.6262","RD.190130.71.m.m1.w1.Rdata","X.626",1,1,0,1
"X.6272","RD.190130.71.m.m1.w1.Rdata","X.627",1,0,1,1
"X.6282","RD.190130.71.m.m1.w1.Rdata","X.628",0,1,0,1
"X.6292","RD.190130.71.m.m1.w1.Rdata","X.629",0,1,1,1
"X.6302","RD.190130.71.m.m1.w1.Rdata","X.630",0,0,0,0
"X.6313","RD.190130.71.m.m1.w1.Rdata","X.631",1,1,0,1
"X.6322","RD.190130.71.m.m1.w1.Rdata","X.632",1,1,1,1
"X.6332","RD.190130.71.m.m1.w1.Rdata","X.633",1,1,0,1
"X.6342","RD.190130.71.m.m1.w1.Rdata","X.634",0,0,0,0
"X.6352","RD.190130.71.m.m1.w1.Rdata","X.635",0,0,0,0
"X.6362","RD.190130.71.m.m1.w1.Rdata","X.636",1,1,0,1
"X.6372","RD.190130.71.m.m1.w1.Rdata","X.637",1,1,0,1
"X.6382","RD.190130.71.m.m1.w1.Rdata","X.638",1,0,1,0
"X.6392","RD.190130.71.m.m1.w1.Rdata","X.639",0,0,0,0
"X.6402","RD.190130.71.m.m1.w1.Rdata","X.640",0,0,0,1
"X.6413","RD.190130.71.m.m1.w1.Rdata","X.641",0,0,0,1
"X.6422","RD.190130.71.m.m1.w1.Rdata","X.642",1,0,1,1
"X.6432","RD.190130.71.m.m1.w1.Rdata","X.643",0,0,0,0
"X.6442","RD.190130.71.m.m1.w1.Rdata","X.644",0,1,0,1
"X.6452","RD.190130.71.m.m1.w1.Rdata","X.645",0,0,0,0
"X.6462","RD.190130.71.m.m1.w1.Rdata","X.646",1,0,0,1
"X.6472","RD.190130.71.m.m1.w1.Rdata","X.647",0,0,1,1
"X.6482","RD.190130.71.m.m1.w1.Rdata","X.648",1,1,0,1
"X.6492","RD.190130.71.m.m1.w1.Rdata","X.649",1,0,1,1
"X.6502","RD.190130.71.m.m1.w1.Rdata","X.650",0,0,0,1
"X.6513","RD.190130.71.m.m1.w1.Rdata","X.651",0,0,1,1
"X.6522","RD.190130.71.m.m1.w1.Rdata","X.652",0,1,0,1
"X.6532","RD.190130.71.m.m1.w1.Rdata","X.653",1,0,1,1
"X.6542","RD.190130.71.m.m1.w1.Rdata","X.654",0,0,1,1
"X.6552","RD.190130.71.m.m1.w1.Rdata","X.655",0,0,1,1
"X.6562","RD.190130.71.m.m1.w1.Rdata","X.656",0,0,0,0
"X.6572","RD.190130.71.m.m1.w1.Rdata","X.657",0,0,0,0
"X.6582","RD.190130.71.m.m1.w1.Rdata","X.658",0,0,1,1
"X.6592","RD.190130.71.m.m1.w1.Rdata","X.659",0,0,1,0
"X.6602","RD.190130.71.m.m1.w1.Rdata","X.660",1,1,0,1
"X.6613","RD.190130.71.m.m1.w1.Rdata","X.661",0,1,0,1
"X.6622","RD.190130.71.m.m1.w1.Rdata","X.662",1,0,0,1
"X.6632","RD.190130.71.m.m1.w1.Rdata","X.663",1,1,0,1
"X.6642","RD.190130.71.m.m1.w1.Rdata","X.664",1,0,1,1
"X.6652","RD.190130.71.m.m1.w1.Rdata","X.665",1,1,1,1
"X.6662","RD.190130.71.m.m1.w1.Rdata","X.666",0,0,1,1
"X.6672","RD.190130.71.m.m1.w1.Rdata","X.667",0,0,1,1
"X.6682","RD.190130.71.m.m1.w1.Rdata","X.668",1,0,1,1
"X.6692","RD.190130.71.m.m1.w1.Rdata","X.669",1,1,0,1
"X.6702","RD.190130.71.m.m1.w1.Rdata","X.670",1,1,1,1
"X.6713","RD.190130.71.m.m1.w1.Rdata","X.671",0,1,0,0
"X.6722","RD.190130.71.m.m1.w1.Rdata","X.672",1,1,0,1
"X.6732","RD.190130.71.m.m1.w1.Rdata","X.673",0,0,0,1
"X.6742","RD.190130.71.m.m1.w1.Rdata","X.674",0,0,1,1
"X.6752","RD.190130.71.m.m1.w1.Rdata","X.675",1,1,0,1
"X.6762","RD.190130.71.m.m1.w1.Rdata","X.676",0,0,1,1
"X.6772","RD.190130.71.m.m1.w1.Rdata","X.677",1,1,1,1
"X.6782","RD.190130.71.m.m1.w1.Rdata","X.678",1,0,1,1
"X.6792","RD.190130.71.m.m1.w1.Rdata","X.679",1,1,0,1
"X.6802","RD.190130.71.m.m1.w1.Rdata","X.680",1,0,0,1
"X.6813","RD.190130.71.m.m1.w1.Rdata","X.681",0,0,0,1
"X.6822","RD.190130.71.m.m1.w1.Rdata","X.682",1,1,0,1
