"","exp_name","cell_name","AITC.100uM","Menthol.400uM","Capsaicin.300nM","K.50mM"
"X.2496","RD.181221.l.22.f.p1.Rdata","X.2496",0,0,0,0
"X.2497","RD.181221.l.22.f.p1.Rdata","X.2497",0,0,0,1
"X.2498","RD.181221.l.22.f.p1.Rdata","X.2498",1,1,0,1
"X.2499","RD.181221.l.22.f.p1.Rdata","X.2499",0,0,0,0
"X.2500","RD.181221.l.22.f.p1.Rdata","X.2500",0,0,0,0
"X.2501","RD.181221.l.22.f.p1.Rdata","X.2501",0,0,0,0
"X.2502","RD.181221.l.22.f.p1.Rdata","X.2502",0,0,0,0
"X.2503","RD.181221.l.22.f.p1.Rdata","X.2503",1,1,0,1
"X.2504","RD.181221.l.22.f.p1.Rdata","X.2504",1,0,1,1
"X.2505","RD.181221.l.22.f.p1.Rdata","X.2505",1,0,1,1
"X.2506","RD.181221.l.22.f.p1.Rdata","X.2506",0,1,0,1
"X.2507","RD.181221.l.22.f.p1.Rdata","X.2507",0,0,0,0
"X.2508","RD.181221.l.22.f.p1.Rdata","X.2508",0,0,0,0
"X.2509","RD.181221.l.22.f.p1.Rdata","X.2509",0,0,0,0
"X.2510","RD.181221.l.22.f.p1.Rdata","X.2510",0,0,0,0
"X.2511","RD.181221.l.22.f.p1.Rdata","X.2511",1,0,0,0
"X.2512","RD.181221.l.22.f.p1.Rdata","X.2512",1,1,0,1
"X.2513","RD.181221.l.22.f.p1.Rdata","X.2513",0,0,0,1
"X.2514","RD.181221.l.22.f.p1.Rdata","X.2514",0,0,1,1
"X.2515","RD.181221.l.22.f.p1.Rdata","X.2515",0,1,0,1
"X.2516","RD.181221.l.22.f.p1.Rdata","X.2516",0,0,0,1
"X.2517","RD.181221.l.22.f.p1.Rdata","X.2517",0,0,0,1
"X.2518","RD.181221.l.22.f.p1.Rdata","X.2518",0,0,0,0
"X.2519","RD.181221.l.22.f.p1.Rdata","X.2519",0,0,0,0
"X.2520","RD.181221.l.22.f.p1.Rdata","X.2520",0,0,1,0
"X.2521","RD.181221.l.22.f.p1.Rdata","X.2521",0,0,0,0
"X.2522","RD.181221.l.22.f.p1.Rdata","X.2522",0,0,0,0
"X.2523","RD.181221.l.22.f.p1.Rdata","X.2523",0,0,0,0
"X.2524","RD.181221.l.22.f.p1.Rdata","X.2524",0,0,0,0
"X.2525","RD.181221.l.22.f.p1.Rdata","X.2525",0,0,0,1
"X.2526","RD.181221.l.22.f.p1.Rdata","X.2526",0,0,0,0
"X.2527","RD.181221.l.22.f.p1.Rdata","X.2527",1,0,0,1
"X.2528","RD.181221.l.22.f.p1.Rdata","X.2528",0,0,0,0
"X.2529","RD.181221.l.22.f.p1.Rdata","X.2529",0,0,0,0
"X.2530","RD.181221.l.22.f.p1.Rdata","X.2530",0,0,0,0
"X.2531","RD.181221.l.22.f.p1.Rdata","X.2531",0,0,0,1
"X.2532","RD.181221.l.22.f.p1.Rdata","X.2532",1,1,0,1
"X.2533","RD.181221.l.22.f.p1.Rdata","X.2533",0,0,0,0
"X.2534","RD.181221.l.22.f.p1.Rdata","X.2534",0,0,0,0
"X.2535","RD.181221.l.22.f.p1.Rdata","X.2535",0,0,0,1
"X.2536","RD.181221.l.22.f.p1.Rdata","X.2536",1,0,0,1
"X.2537","RD.181221.l.22.f.p1.Rdata","X.2537",0,0,0,0
"X.2538","RD.181221.l.22.f.p1.Rdata","X.2538",0,0,0,0
"X.2539","RD.181221.l.22.f.p1.Rdata","X.2539",0,0,0,0
"X.2540","RD.181221.l.22.f.p1.Rdata","X.2540",0,0,1,1
"X.2541","RD.181221.l.22.f.p1.Rdata","X.2541",0,1,0,1
"X.2542","RD.181221.l.22.f.p1.Rdata","X.2542",0,0,0,1
"X.2543","RD.181221.l.22.f.p1.Rdata","X.2543",0,0,0,0
"X.2544","RD.181221.l.22.f.p1.Rdata","X.2544",1,0,1,1
"X.2545","RD.181221.l.22.f.p1.Rdata","X.2545",0,0,0,0
"X.2546","RD.181221.l.22.f.p1.Rdata","X.2546",0,1,0,1
"X.2547","RD.181221.l.22.f.p1.Rdata","X.2547",0,0,0,1
"X.2548","RD.181221.l.22.f.p1.Rdata","X.2548",0,0,0,0
"X.2549","RD.181221.l.22.f.p1.Rdata","X.2549",0,0,0,0
"X.2550","RD.181221.l.22.f.p1.Rdata","X.2550",0,0,1,1
"X.2551","RD.181221.l.22.f.p1.Rdata","X.2551",0,0,0,0
"X.2552","RD.181221.l.22.f.p1.Rdata","X.2552",0,0,0,0
"X.2553","RD.181221.l.22.f.p1.Rdata","X.2553",0,0,0,0
"X.2554","RD.181221.l.22.f.p1.Rdata","X.2554",1,1,0,1
"X.2555","RD.181221.l.22.f.p1.Rdata","X.2555",0,0,0,0
"X.2556","RD.181221.l.22.f.p1.Rdata","X.2556",0,0,0,0
"X.2557","RD.181221.l.22.f.p1.Rdata","X.2557",0,0,0,0
"X.2558","RD.181221.l.22.f.p1.Rdata","X.2558",0,0,1,0
"X.2559","RD.181221.l.22.f.p1.Rdata","X.2559",1,1,0,1
"X.2560","RD.181221.l.22.f.p1.Rdata","X.2560",0,0,0,0
"X.2561","RD.181221.l.22.f.p1.Rdata","X.2561",0,0,0,0
"X.2562","RD.181221.l.22.f.p1.Rdata","X.2562",1,0,0,1
"X.2563","RD.181221.l.22.f.p1.Rdata","X.2563",0,0,1,1
"X.2564","RD.181221.l.22.f.p1.Rdata","X.2564",0,0,0,0
"X.2565","RD.181221.l.22.f.p1.Rdata","X.2565",0,0,0,0
"X.2566","RD.181221.l.22.f.p1.Rdata","X.2566",0,0,0,0
"X.2567","RD.181221.l.22.f.p1.Rdata","X.2567",0,0,0,0
"X.2568","RD.181221.l.22.f.p1.Rdata","X.2568",0,0,0,1
"X.2569","RD.181221.l.22.f.p1.Rdata","X.2569",1,0,0,1
"X.2570","RD.181221.l.22.f.p1.Rdata","X.2570",0,0,1,1
"X.2571","RD.181221.l.22.f.p1.Rdata","X.2571",0,0,0,0
"X.2572","RD.181221.l.22.f.p1.Rdata","X.2572",0,0,0,1
"X.2573","RD.181221.l.22.f.p1.Rdata","X.2573",0,0,0,1
"X.2574","RD.181221.l.22.f.p1.Rdata","X.2574",0,0,0,0
"X.2575","RD.181221.l.22.f.p1.Rdata","X.2575",0,1,1,1
"X.2576","RD.181221.l.22.f.p1.Rdata","X.2576",0,0,0,0
"X.2577","RD.181221.l.22.f.p1.Rdata","X.2577",0,0,0,0
"X.2578","RD.181221.l.22.f.p1.Rdata","X.2578",0,0,0,0
"X.2579","RD.181221.l.22.f.p1.Rdata","X.2579",0,0,0,0
"X.2580","RD.181221.l.22.f.p1.Rdata","X.2580",0,0,0,0
"X.2581","RD.181221.l.22.f.p1.Rdata","X.2581",0,0,0,0
"X.2582","RD.181221.l.22.f.p1.Rdata","X.2582",0,0,0,0
"X.2583","RD.181221.l.22.f.p1.Rdata","X.2583",1,0,0,1
"X.2584","RD.181221.l.22.f.p1.Rdata","X.2584",0,0,0,0
"X.2585","RD.181221.l.22.f.p1.Rdata","X.2585",0,0,0,0
"X.2586","RD.181221.l.22.f.p1.Rdata","X.2586",0,0,0,0
"X.2587","RD.181221.l.22.f.p1.Rdata","X.2587",0,0,0,0
"X.2588","RD.181221.l.22.f.p1.Rdata","X.2588",0,0,0,1
"X.2589","RD.181221.l.22.f.p1.Rdata","X.2589",0,0,1,1
"X.2590","RD.181221.l.22.f.p1.Rdata","X.2590",0,0,0,0
"X.2591","RD.181221.l.22.f.p1.Rdata","X.2591",0,0,0,0
"X.2592","RD.181221.l.22.f.p1.Rdata","X.2592",0,0,0,0
"X.2593","RD.181221.l.22.f.p1.Rdata","X.2593",0,0,0,0
"X.2594","RD.181221.l.22.f.p1.Rdata","X.2594",0,0,0,0
"X.2595","RD.181221.l.22.f.p1.Rdata","X.2595",0,0,0,0
"X.2596","RD.181221.l.22.f.p1.Rdata","X.2596",0,0,0,0
"X.2597","RD.181221.l.22.f.p1.Rdata","X.2597",0,0,0,0
"X.2598","RD.181221.l.22.f.p1.Rdata","X.2598",0,0,0,0
"X.2599","RD.181221.l.22.f.p1.Rdata","X.2599",0,0,1,1
"X.2600","RD.181221.l.22.f.p1.Rdata","X.2600",0,0,0,0
"X.2601","RD.181221.l.22.f.p1.Rdata","X.2601",1,1,0,1
"X.2602","RD.181221.l.22.f.p1.Rdata","X.2602",0,0,0,0
"X.2603","RD.181221.l.22.f.p1.Rdata","X.2603",1,0,0,1
"X.2604","RD.181221.l.22.f.p1.Rdata","X.2604",0,0,0,0
"X.2605","RD.181221.l.22.f.p1.Rdata","X.2605",0,0,0,0
"X.2606","RD.181221.l.22.f.p1.Rdata","X.2606",0,0,0,0
"X.2607","RD.181221.l.22.f.p1.Rdata","X.2607",0,0,0,0
"X.2608","RD.181221.l.22.f.p1.Rdata","X.2608",0,0,0,0
"X.2609","RD.181221.l.22.f.p1.Rdata","X.2609",0,0,0,0
"X.2610","RD.181221.l.22.f.p1.Rdata","X.2610",0,0,0,0
"X.2611","RD.181221.l.22.f.p1.Rdata","X.2611",0,1,1,1
"X.2612","RD.181221.l.22.f.p1.Rdata","X.2612",0,0,0,0
"X.2613","RD.181221.l.22.f.p1.Rdata","X.2613",1,1,0,1
"X.2614","RD.181221.l.22.f.p1.Rdata","X.2614",0,0,0,0
"X.2615","RD.181221.l.22.f.p1.Rdata","X.2615",0,0,0,0
"X.2616","RD.181221.l.22.f.p1.Rdata","X.2616",0,0,0,0
"X.2617","RD.181221.l.22.f.p1.Rdata","X.2617",0,0,0,0
"X.2618","RD.181221.l.22.f.p1.Rdata","X.2618",0,0,0,0
"X.2619","RD.181221.l.22.f.p1.Rdata","X.2619",1,1,0,1
"X.2620","RD.181221.l.22.f.p1.Rdata","X.2620",0,0,0,0
"X.2621","RD.181221.l.22.f.p1.Rdata","X.2621",0,0,0,1
"X.2622","RD.181221.l.22.f.p1.Rdata","X.2622",0,0,0,0
"X.2623","RD.181221.l.22.f.p1.Rdata","X.2623",0,0,0,0
"X.2624","RD.181221.l.22.f.p1.Rdata","X.2624",1,0,0,1
"X.2625","RD.181221.l.22.f.p1.Rdata","X.2625",1,0,0,1
"X.2626","RD.181221.l.22.f.p1.Rdata","X.2626",0,0,0,0
"X.2627","RD.181221.l.22.f.p1.Rdata","X.2627",0,0,0,0
"X.2628","RD.181221.l.22.f.p1.Rdata","X.2628",0,0,0,0
"X.2629","RD.181221.l.22.f.p1.Rdata","X.2629",0,1,1,1
"X.2630","RD.181221.l.22.f.p1.Rdata","X.2630",0,0,0,0
"X.2631","RD.181221.l.22.f.p1.Rdata","X.2631",0,0,0,0
"X.2632","RD.181221.l.22.f.p1.Rdata","X.2632",0,0,0,0
"X.2633","RD.181221.l.22.f.p1.Rdata","X.2633",1,1,0,1
"X.2634","RD.181221.l.22.f.p1.Rdata","X.2634",0,0,0,0
"X.2635","RD.181221.l.22.f.p1.Rdata","X.2635",1,1,1,1
"X.2636","RD.181221.l.22.f.p1.Rdata","X.2636",0,0,0,0
"X.2637","RD.181221.l.22.f.p1.Rdata","X.2637",0,0,0,0
"X.2638","RD.181221.l.22.f.p1.Rdata","X.2638",0,0,1,1
"X.2639","RD.181221.l.22.f.p1.Rdata","X.2639",1,1,0,1
"X.2640","RD.181221.l.22.f.p1.Rdata","X.2640",0,0,0,0
"X.2641","RD.181221.l.22.f.p1.Rdata","X.2641",0,0,0,0
"X.2642","RD.181221.l.22.f.p1.Rdata","X.2642",1,1,0,1
"X.2643","RD.181221.l.22.f.p1.Rdata","X.2643",1,1,0,1
"X.2644","RD.181221.l.22.f.p1.Rdata","X.2644",1,0,1,1
"X.2645","RD.181221.l.22.f.p1.Rdata","X.2645",0,0,0,1
"X.2646","RD.181221.l.22.f.p1.Rdata","X.2646",0,0,0,1
"X.2647","RD.181221.l.22.f.p1.Rdata","X.2647",0,0,0,0
"X.2648","RD.181221.l.22.f.p1.Rdata","X.2648",1,0,1,1
"X.2649","RD.181221.l.22.f.p1.Rdata","X.2649",0,0,0,0
"X.2650","RD.181221.l.22.f.p1.Rdata","X.2650",0,0,0,0
"X.2651","RD.181221.l.22.f.p1.Rdata","X.2651",0,0,0,1
"X.2652","RD.181221.l.22.f.p1.Rdata","X.2652",0,0,0,0
"X.2653","RD.181221.l.22.f.p1.Rdata","X.2653",0,0,0,1
"X.2654","RD.181221.l.22.f.p1.Rdata","X.2654",0,0,0,0
"X.2655","RD.181221.l.22.f.p1.Rdata","X.2655",0,1,0,1
"X.2656","RD.181221.l.22.f.p1.Rdata","X.2656",1,0,1,1
"X.2657","RD.181221.l.22.f.p1.Rdata","X.2657",0,0,0,0
"X.2658","RD.181221.l.22.f.p1.Rdata","X.2658",0,0,0,1
"X.2659","RD.181221.l.22.f.p1.Rdata","X.2659",0,0,0,0
"X.2660","RD.181221.l.22.f.p1.Rdata","X.2660",0,0,0,0
"X.2661","RD.181221.l.22.f.p1.Rdata","X.2661",0,0,0,0
"X.2662","RD.181221.l.22.f.p1.Rdata","X.2662",0,0,0,0
"X.2663","RD.181221.l.22.f.p1.Rdata","X.2663",0,0,1,1
"X.2664","RD.181221.l.22.f.p1.Rdata","X.2664",1,1,0,1
"X.2665","RD.181221.l.22.f.p1.Rdata","X.2665",0,0,0,0
"X.2666","RD.181221.l.22.f.p1.Rdata","X.2666",0,0,1,1
"X.2667","RD.181221.l.22.f.p1.Rdata","X.2667",0,0,0,1
"X.2668","RD.181221.l.22.f.p1.Rdata","X.2668",0,0,0,0
"X.2669","RD.181221.l.22.f.p1.Rdata","X.2669",0,0,0,0
"X.2670","RD.181221.l.22.f.p1.Rdata","X.2670",0,0,0,0
"X.2671","RD.181221.l.22.f.p1.Rdata","X.2671",0,0,0,0
"X.2672","RD.181221.l.22.f.p1.Rdata","X.2672",0,0,1,1
"X.2673","RD.181221.l.22.f.p1.Rdata","X.2673",0,0,0,1
"X.2674","RD.181221.l.22.f.p1.Rdata","X.2674",0,0,0,0
"X.2675","RD.181221.l.22.f.p1.Rdata","X.2675",0,0,0,0
"X.2676","RD.181221.l.22.f.p1.Rdata","X.2676",0,0,1,1
"X.2677","RD.181221.l.22.f.p1.Rdata","X.2677",0,0,1,1
"X.2678","RD.181221.l.22.f.p1.Rdata","X.2678",1,1,0,1
"X.2679","RD.181221.l.22.f.p1.Rdata","X.2679",0,0,0,0
"X.2680","RD.181221.l.22.f.p1.Rdata","X.2680",1,1,0,1
"X.2681","RD.181221.l.22.f.p1.Rdata","X.2681",1,0,0,1
"X.2682","RD.181221.l.22.f.p1.Rdata","X.2682",1,0,0,1
"X.2683","RD.181221.l.22.f.p1.Rdata","X.2683",0,0,0,0
"X.2684","RD.181221.l.22.f.p1.Rdata","X.2684",0,0,0,0
"X.2685","RD.181221.l.22.f.p1.Rdata","X.2685",0,0,0,0
"X.2686","RD.181221.l.22.f.p1.Rdata","X.2686",0,0,0,0
"X.2687","RD.181221.l.22.f.p1.Rdata","X.2687",0,0,0,0
"X.2688","RD.181221.l.22.f.p1.Rdata","X.2688",0,0,0,0
"X.2689","RD.181221.l.22.f.p1.Rdata","X.2689",0,0,0,1
"X.2690","RD.181221.l.22.f.p1.Rdata","X.2690",0,1,0,1
"X.2691","RD.181221.l.22.f.p1.Rdata","X.2691",0,0,1,1
"X.2692","RD.181221.l.22.f.p1.Rdata","X.2692",0,0,0,1
"X.2693","RD.181221.l.22.f.p1.Rdata","X.2693",0,0,0,0
"X.2694","RD.181221.l.22.f.p1.Rdata","X.2694",0,0,0,0
"X.2695","RD.181221.l.22.f.p1.Rdata","X.2695",0,0,0,1
"X.2696","RD.181221.l.22.f.p1.Rdata","X.2696",0,0,0,0
"X.2697","RD.181221.l.22.f.p1.Rdata","X.2697",0,0,0,0
"X.2698","RD.181221.l.22.f.p1.Rdata","X.2698",0,0,0,0
"X.2699","RD.181221.l.22.f.p1.Rdata","X.2699",0,0,0,0
"X.2700","RD.181221.l.22.f.p1.Rdata","X.2700",0,0,0,0
"X.2701","RD.181221.l.22.f.p1.Rdata","X.2701",0,0,0,1
"X.2702","RD.181221.l.22.f.p1.Rdata","X.2702",1,0,0,1
"X.2703","RD.181221.l.22.f.p1.Rdata","X.2703",0,1,0,1
"X.2704","RD.181221.l.22.f.p1.Rdata","X.2704",0,0,0,0
"X.2705","RD.181221.l.22.f.p1.Rdata","X.2705",0,0,0,0
"X.2706","RD.181221.l.22.f.p1.Rdata","X.2706",0,0,0,0
"X.2707","RD.181221.l.22.f.p1.Rdata","X.2707",0,0,0,1
"X.2708","RD.181221.l.22.f.p1.Rdata","X.2708",1,1,0,1
"X.2709","RD.181221.l.22.f.p1.Rdata","X.2709",0,0,0,0
"X.2710","RD.181221.l.22.f.p1.Rdata","X.2710",0,0,0,1
"X.2711","RD.181221.l.22.f.p1.Rdata","X.2711",1,0,0,1
"X.2712","RD.181221.l.22.f.p1.Rdata","X.2712",0,0,0,0
"X.2713","RD.181221.l.22.f.p1.Rdata","X.2713",0,0,0,0
"X.2714","RD.181221.l.22.f.p1.Rdata","X.2714",0,0,0,0
"X.2715","RD.181221.l.22.f.p1.Rdata","X.2715",0,0,0,1
"X.2716","RD.181221.l.22.f.p1.Rdata","X.2716",0,0,0,1
"X.2717","RD.181221.l.22.f.p1.Rdata","X.2717",0,0,0,0
"X.2718","RD.181221.l.22.f.p1.Rdata","X.2718",1,1,0,1
"X.2719","RD.181221.l.22.f.p1.Rdata","X.2719",1,0,0,1
"X.2720","RD.181221.l.22.f.p1.Rdata","X.2720",0,0,0,0
"X.2721","RD.181221.l.22.f.p1.Rdata","X.2721",0,0,1,1
"X.2722","RD.181221.l.22.f.p1.Rdata","X.2722",0,0,0,1
"X.2723","RD.181221.l.22.f.p1.Rdata","X.2723",0,0,0,0
"X.2724","RD.181221.l.22.f.p1.Rdata","X.2724",0,1,0,1
"X.2725","RD.181221.l.22.f.p1.Rdata","X.2725",0,0,0,0
"X.2726","RD.181221.l.22.f.p1.Rdata","X.2726",1,1,0,1
"X.2727","RD.181221.l.22.f.p1.Rdata","X.2727",0,0,0,0
"X.2728","RD.181221.l.22.f.p1.Rdata","X.2728",1,1,0,1
"X.2729","RD.181221.l.22.f.p1.Rdata","X.2729",0,0,0,1
"X.2730","RD.181221.l.22.f.p1.Rdata","X.2730",0,0,0,1
"X.2731","RD.181221.l.22.f.p1.Rdata","X.2731",0,0,0,0
"X.2732","RD.181221.l.22.f.p1.Rdata","X.2732",0,0,0,0
"X.2733","RD.181221.l.22.f.p1.Rdata","X.2733",0,0,1,1
"X.2734","RD.181221.l.22.f.p1.Rdata","X.2734",0,0,0,0
"X.2735","RD.181221.l.22.f.p1.Rdata","X.2735",0,0,0,0
"X.2736","RD.181221.l.22.f.p1.Rdata","X.2736",0,0,0,1
"X.2737","RD.181221.l.22.f.p1.Rdata","X.2737",0,0,0,0
"X.2738","RD.181221.l.22.f.p1.Rdata","X.2738",1,0,0,1
"X.2739","RD.181221.l.22.f.p1.Rdata","X.2739",1,1,0,1
"X.2740","RD.181221.l.22.f.p1.Rdata","X.2740",1,0,1,1
"X.2741","RD.181221.l.22.f.p1.Rdata","X.2741",0,0,0,0
"X.2742","RD.181221.l.22.f.p1.Rdata","X.2742",1,0,0,1
"X.2743","RD.181221.l.22.f.p1.Rdata","X.2743",1,1,0,1
"X.2744","RD.181221.l.22.f.p1.Rdata","X.2744",0,0,0,0
"X.2745","RD.181221.l.22.f.p1.Rdata","X.2745",0,0,0,1
"X.2746","RD.181221.l.22.f.p1.Rdata","X.2746",0,0,0,0
"X.2747","RD.181221.l.22.f.p1.Rdata","X.2747",0,0,0,0
"X.2748","RD.181221.l.22.f.p1.Rdata","X.2748",1,0,0,1
"X.2749","RD.181221.l.22.f.p1.Rdata","X.2749",1,0,0,1
"X.2750","RD.181221.l.22.f.p1.Rdata","X.2750",0,0,0,1
"X.2751","RD.181221.l.22.f.p1.Rdata","X.2751",0,0,0,0
"X.2752","RD.181221.l.22.f.p1.Rdata","X.2752",0,0,1,1
"X.2753","RD.181221.l.22.f.p1.Rdata","X.2753",1,0,0,1
"X.2754","RD.181221.l.22.f.p1.Rdata","X.2754",0,0,1,1
"X.2755","RD.181221.l.22.f.p1.Rdata","X.2755",1,1,0,1
"X.2756","RD.181221.l.22.f.p1.Rdata","X.2756",0,0,0,0
"X.2757","RD.181221.l.22.f.p1.Rdata","X.2757",0,0,1,1
"X.2758","RD.181221.l.22.f.p1.Rdata","X.2758",0,0,0,0
"X.2759","RD.181221.l.22.f.p1.Rdata","X.2759",1,1,0,1
"X.2760","RD.181221.l.22.f.p1.Rdata","X.2760",1,0,0,1
"X.2761","RD.181221.l.22.f.p1.Rdata","X.2761",0,0,0,1
"X.2762","RD.181221.l.22.f.p1.Rdata","X.2762",0,0,0,1
"X.2763","RD.181221.l.22.f.p1.Rdata","X.2763",0,0,0,0
"X.2764","RD.181221.l.22.f.p1.Rdata","X.2764",1,0,0,1
"X.2765","RD.181221.l.22.f.p1.Rdata","X.2765",1,0,1,1
"X.2766","RD.181221.l.22.f.p1.Rdata","X.2766",0,0,0,0
"X.2767","RD.181221.l.22.f.p1.Rdata","X.2767",0,0,0,0
"X.2768","RD.181221.l.22.f.p1.Rdata","X.2768",0,0,0,1
"X.2769","RD.181221.l.22.f.p1.Rdata","X.2769",1,0,0,1
"X.2770","RD.181221.l.22.f.p1.Rdata","X.2770",0,0,0,0
"X.2771","RD.181221.l.22.f.p1.Rdata","X.2771",0,0,0,0
"X.2772","RD.181221.l.22.f.p1.Rdata","X.2772",0,0,1,1
"X.2773","RD.181221.l.22.f.p1.Rdata","X.2773",0,0,0,0
"X.2774","RD.181221.l.22.f.p1.Rdata","X.2774",0,0,0,0
"X.2775","RD.181221.l.22.f.p1.Rdata","X.2775",0,0,0,0
"X.2776","RD.181221.l.22.f.p1.Rdata","X.2776",0,0,0,0
"X.2777","RD.181221.l.22.f.p1.Rdata","X.2777",1,0,0,1
"X.2778","RD.181221.l.22.f.p1.Rdata","X.2778",1,1,0,1
"X.2779","RD.181221.l.22.f.p1.Rdata","X.2779",1,0,1,1
"X.2780","RD.181221.l.22.f.p1.Rdata","X.2780",1,0,0,1
"X.2781","RD.181221.l.22.f.p1.Rdata","X.2781",0,0,0,0
"X.2782","RD.181221.l.22.f.p1.Rdata","X.2782",0,0,0,1
"X.2783","RD.181221.l.22.f.p1.Rdata","X.2783",1,0,0,1
"X.2784","RD.181221.l.22.f.p1.Rdata","X.2784",0,0,0,0
"X.2785","RD.181221.l.22.f.p1.Rdata","X.2785",0,0,0,0
"X.2786","RD.181221.l.22.f.p1.Rdata","X.2786",0,0,0,0
"X.2787","RD.181221.l.22.f.p1.Rdata","X.2787",1,0,1,1
"X.2788","RD.181221.l.22.f.p1.Rdata","X.2788",0,0,0,0
"X.2789","RD.181221.l.22.f.p1.Rdata","X.2789",0,0,0,0
"X.2790","RD.181221.l.22.f.p1.Rdata","X.2790",0,0,0,0
"X.2791","RD.181221.l.22.f.p1.Rdata","X.2791",0,0,0,0
"X.2792","RD.181221.l.22.f.p1.Rdata","X.2792",0,0,0,0
"X.2793","RD.181221.l.22.f.p1.Rdata","X.2793",0,0,0,0
"X.2794","RD.181221.l.22.f.p1.Rdata","X.2794",0,0,0,0
"X.2795","RD.181221.l.22.f.p1.Rdata","X.2795",0,0,0,0
"X.2796","RD.181221.l.22.f.p1.Rdata","X.2796",0,0,0,0
"X.2797","RD.181221.l.22.f.p1.Rdata","X.2797",0,0,0,0
"X.2798","RD.181221.l.22.f.p1.Rdata","X.2798",0,0,0,0
"X.2799","RD.181221.l.22.f.p1.Rdata","X.2799",0,0,0,0
"X.2800","RD.181221.l.22.f.p1.Rdata","X.2800",0,0,0,0
"X.2801","RD.181221.l.22.f.p1.Rdata","X.2801",0,0,0,0
"X.2802","RD.181221.l.22.f.p1.Rdata","X.2802",0,0,0,0
"X.2803","RD.181221.l.22.f.p1.Rdata","X.2803",0,0,0,0
"X.2804","RD.181221.l.22.f.p1.Rdata","X.2804",0,0,1,1
"X.2805","RD.181221.l.22.f.p1.Rdata","X.2805",0,0,0,0
"X.2806","RD.181221.l.22.f.p1.Rdata","X.2806",1,0,0,1
"X.2807","RD.181221.l.22.f.p1.Rdata","X.2807",0,0,0,0
"X.2808","RD.181221.l.22.f.p1.Rdata","X.2808",0,0,0,0
"X.2809","RD.181221.l.22.f.p1.Rdata","X.2809",1,1,0,1
"X.2810","RD.181221.l.22.f.p1.Rdata","X.2810",0,1,1,1
"X.2811","RD.181221.l.22.f.p1.Rdata","X.2811",0,0,0,1
"X.2812","RD.181221.l.22.f.p1.Rdata","X.2812",1,0,0,1
"X.2813","RD.181221.l.22.f.p1.Rdata","X.2813",0,0,0,0
"X.2814","RD.181221.l.22.f.p1.Rdata","X.2814",0,0,0,0
"X.2815","RD.181221.l.22.f.p1.Rdata","X.2815",0,0,1,0
"X.2816","RD.181221.l.22.f.p1.Rdata","X.2816",0,0,0,0
"X.2817","RD.181221.l.22.f.p1.Rdata","X.2817",0,0,0,0
"X.2818","RD.181221.l.22.f.p1.Rdata","X.2818",1,0,0,1
"X.2819","RD.181221.l.22.f.p1.Rdata","X.2819",0,0,0,1
"X.2820","RD.181221.l.22.f.p1.Rdata","X.2820",0,0,0,0
"X.2821","RD.181221.l.22.f.p1.Rdata","X.2821",0,0,0,0
"X.2822","RD.181221.l.22.f.p1.Rdata","X.2822",0,0,0,0
"X.2823","RD.181221.l.22.f.p1.Rdata","X.2823",1,0,0,1
"X.2824","RD.181221.l.22.f.p1.Rdata","X.2824",0,0,0,1
"X.2825","RD.181221.l.22.f.p1.Rdata","X.2825",1,0,0,1
"X.2826","RD.181221.l.22.f.p1.Rdata","X.2826",1,0,0,1
"X.2827","RD.181221.l.22.f.p1.Rdata","X.2827",0,0,0,0
"X.2828","RD.181221.l.22.f.p1.Rdata","X.2828",0,0,0,0
"X.2829","RD.181221.l.22.f.p1.Rdata","X.2829",0,0,0,0
"X.2830","RD.181221.l.22.f.p1.Rdata","X.2830",0,0,0,0
"X.2831","RD.181221.l.22.f.p1.Rdata","X.2831",0,0,0,0
"X.2832","RD.181221.l.22.f.p1.Rdata","X.2832",0,0,1,1
"X.2833","RD.181221.l.22.f.p1.Rdata","X.2833",0,0,0,0
"X.2834","RD.181221.l.22.f.p1.Rdata","X.2834",0,0,0,1
"X.2835","RD.181221.l.22.f.p1.Rdata","X.2835",0,0,0,0
"X.2836","RD.181221.l.22.f.p1.Rdata","X.2836",0,0,0,0
"X.2837","RD.181221.l.22.f.p1.Rdata","X.2837",0,0,0,0
"X.2838","RD.181221.l.22.f.p1.Rdata","X.2838",0,1,1,1
"X.2839","RD.181221.l.22.f.p1.Rdata","X.2839",0,0,0,0
"X.2840","RD.181221.l.22.f.p1.Rdata","X.2840",0,0,0,1
"X.2841","RD.181221.l.22.f.p1.Rdata","X.2841",0,0,0,1
"X.2842","RD.181221.l.22.f.p1.Rdata","X.2842",0,0,0,0
"X.2843","RD.181221.l.22.f.p1.Rdata","X.2843",0,0,0,0
"X.2844","RD.181221.l.22.f.p1.Rdata","X.2844",1,1,0,1
"X.2845","RD.181221.l.22.f.p1.Rdata","X.2845",1,0,0,1
"X.2846","RD.181221.l.22.f.p1.Rdata","X.2846",0,0,0,0
"X.2847","RD.181221.l.22.f.p1.Rdata","X.2847",0,0,1,1
"X.2848","RD.181221.l.22.f.p1.Rdata","X.2848",0,0,0,0
"X.2849","RD.181221.l.22.f.p1.Rdata","X.2849",1,1,0,1
"X.2850","RD.181221.l.22.f.p1.Rdata","X.2850",0,0,0,0
"X.2851","RD.181221.l.22.f.p1.Rdata","X.2851",0,1,1,1
"X.2852","RD.181221.l.22.f.p1.Rdata","X.2852",0,0,0,0
